official_fine_cell_type,gene,n_independent_fish,mean_within_fish_log2cpm_difference,sd_within_fish_log2cpm_difference,t_statistic,p_value,fdr_bh
erythroblast,elovl4a,21,1.6212122845348864,1.6008857426140681,4.6407609323462005,0.00015767846672154627,0.0013535384025361772
erythroblast,lamc3,21,1.6208114182113267,1.5413212983125606,4.818911552921349,0.00010434204559737588,0.0009532547522357666
erythroblast,pigq,21,1.6152923299862059,1.6390030062149394,4.516281753953445,0.0002106295384101511,0.0017188046955034192
erythroblast,si:dkey-249d8.1,21,1.612926926303575,1.602611845688381,4.612071070174656,0.00016854836434954977,0.0014330611609885571
erythroblast,daam1b,21,1.6093120247540906,1.2570968981100257,5.866528014925384,9.719605549856958e-06,0.0001322705249307171
erythroblast,lsp1a,21,1.6038888057151002,1.419449478343114,5.178022867753745,4.571032267774397e-05,0.0004761058096673902
erythroblast,ube2r2,21,1.6037176957655208,1.2006841807167872,6.120808329296338,5.5615323984819525e-06,8.190050528843391e-05
erythroblast,tp53inp2,21,1.5955952974754344,1.461549296313473,5.002866648179409,6.827892901882427e-05,0.0006685340534016574
erythroblast,vim,21,1.5941719396138343,1.3047530960254623,5.599077408828314,1.7628605705757704e-05,0.0002157023818186087
erythroblast,pip5k1bb,21,1.593013755820353,1.1470243705131284,6.364386238704693,3.2824765226771e-06,5.335199382893721e-05
erythroblast,hebp2,21,1.5910796687412538,1.6321762885213273,4.467190872695236,0.0002361538586149161,0.0018955181717671807
erythroblast,ela2,21,1.5895827234592763,1.3503429228596477,5.394469086578325,2.7946831984259498e-05,0.00031630418130699643
erythroblast,CU466278.1,21,1.5879196050570545,2.2749328021966444,3.198671090702983,0.004509872594099333,0.02160062056897961
erythroblast,pebp1,21,1.5840528592886014,1.256252111898767,5.778332281988796,1.1817452218961903e-05,0.0001549029152542856
erythroblast,steap3,21,1.5777078553530894,1.3671577055899893,5.288318708310187,3.555360391202825e-05,0.00038542427440977446
erythroblast,ell2,21,1.5740158458672433,0.7639746253363602,9.441474257827412,8.241865347585226e-09,4.873180513168117e-07
erythroblast,ptger4a,21,1.5633437732393216,1.7736042777185588,4.039312076605116,0.0006417351523432294,0.004359000719122679
erythroblast,nhsl2,21,1.5597005822996255,1.8760314790748678,3.809875292380154,0.001096952549365344,0.006821145329065778
erythroblast,blf,21,1.553832433071587,1.8324456518537586,3.8858204250830455,0.0009187056284221569,0.005875218861482955
erythroblast,zgc:86896,21,1.5416014089339771,1.8888080532085645,3.7401921999908216,0.0012905342876665818,0.007791771166842578
erythroblast,si:dkey-16p21.8,21,1.5394079445251119,0.9519592411191444,7.4104574297837935,3.724932118895813e-07,9.324225609663012e-06
erythroblast,dlx5a,21,1.5365462035138808,2.178887982430192,3.2316205987541964,0.0041828834041183136,0.020311045343714324
erythroblast,kdm4aa,21,1.5341068245776315,0.7864597399973879,8.938996226047992,2.0141145287403816e-08,9.902729766306877e-07
erythroblast,rab12,21,1.5324203596859671,1.329050053408043,5.28379821116969,3.592085058228729e-05,0.00038859958033322234
erythroblast,cnstb,21,1.5314691550526949,1.9685917211335267,3.5650222705792896,0.0019396214263096968,0.010791627221822458
erythroblast,angptl7,21,1.526843523168892,1.9893435334488012,3.517178356392,0.0021671660059886786,0.011850946656228703
erythroblast,casp3b,21,1.5211525738502745,1.383186171033469,5.039666358171762,6.274503493684092e-05,0.0006230220895737352
erythroblast,ctbp2a,21,1.5210321211663158,1.1815167933187125,5.899403943405204,9.038820100792196e-06,0.00012461308013328337
erythroblast,pdgfra,21,1.5108691948898763,1.5654543896205821,4.422787720080384,0.00026191644246858445,0.0020636638710871953
erythroblast,twist1a,21,1.4981689576737498,1.403687910937747,4.891024991293476,8.833470320188519e-05,0.0008308065074884197
erythroblast,tenm4,21,1.4952285442863436,1.1089264236968654,6.178947348560839,4.90051991017621e-06,7.366891163599141e-05
erythroblast,fmoda,21,1.4931580703920246,1.419274106421739,4.821133459101095,0.00010380743964883159,0.0009490027013547799
erythroblast,CU681842.1,21,1.4926264997287153,1.5023096617962794,4.55303862662062,0.0001933544504598135,0.0016016543926222777
erythroblast,si:ch1073-82l19.1,21,1.4902564538231695,1.2615021200865704,5.4135565020473235,2.6766057786445795e-05,0.0003045735360311657
erythroblast,adam8b,21,1.489263108753377,1.4549451722285687,4.690665363777338,0.00014042954356854867,0.0012277516022317185
erythroblast,maf1,21,1.4892453062705648,0.7276618930698866,9.378777986505204,9.198357953919337e-09,5.308562780013408e-07
erythroblast,CR932000.1,21,1.4866139439643749,1.069130371050226,6.372020767403254,3.2290674407003986e-06,5.2637828422825575e-05
erythroblast,ghrb,21,1.4859839531852985,1.6202498959750988,4.202829430125142,0.00043781234998546144,0.003169230032150695
erythroblast,shmt2,21,1.4828122612842027,1.1976961394938221,5.673475270292917,1.4925820918608824e-05,0.0001876672304775587
erythroblast,si:ch211-207b24.4,21,1.4816171437209658,1.9459359222114636,3.489129644273953,0.00231258766504082,0.012504581953974575
erythroblast,TUBB4B,21,1.4798762736834703,1.3465791957693456,5.0362021518155915,6.324596585722217e-05,0.0006277688398310023
erythroblast,CABZ01077121.1,21,1.4774998572356972,1.319688754968324,5.130569544961793,5.094655365689598e-05,0.0005223164049241185
erythroblast,BX469885.1,21,1.4724680410490485,1.6706425395458713,4.038982664924134,0.0006422296910811427,0.004361280092775038
erythroblast,abcb10,21,1.4649692719764296,1.1719318009275053,5.728432810086036,1.3204363089108363e-05,0.00016975712340660165
erythroblast,ccdc30,21,1.4599519805088668,1.4261502437349622,4.69118908829771,0.00014025901661104452,0.001227042768088012
erythroblast,arhgap42a,21,1.4486731914828617,1.5365076491819964,4.320612761516512,0.00033246423792719095,0.0025134076515658543
erythroblast,col6a3,21,1.4449776364369962,1.669361877985318,3.966617115087345,0.0007606310209932544,0.005030837044587737
erythroblast,gxylt2,21,1.4404855155284124,1.0637773354222446,6.205371831668374,4.627289008566412e-06,7.037121615854741e-05
erythroblast,si:ch211-13k12.2,21,1.4384601260675913,0.9549979511606411,6.902478066962508,1.0523176294734763e-06,2.108862977692098e-05
erythroblast,hmbsa,21,1.4363509842309934,1.7020813585287486,3.867140120406691,0.000959679055591963,0.006090399003045455
erythroblast,kctd9a,21,1.435276618318788,1.0546480284201978,6.236453839958768,4.325818319809669e-06,6.667349753032487e-05
erythroblast,rapgef3,21,1.432512283385618,1.1662720719281112,5.628700309796381,1.6497063744187847e-05,0.00020442499720948218
erythroblast,sfrp2,21,1.4319625168302064,1.7757403186335228,3.695403295659571,0.0014324704694000175,0.008460673267597306
erythroblast,slc16a12a,21,1.4305502891475963,1.5288156115311864,4.288028547075114,0.0003587600024798374,0.002681902089382654
erythroblast,eif3hb,21,1.4291041117151968,0.9911439977630968,6.607493747314053,1.9540848252781254e-06,3.487984201789549e-05
erythroblast,mab21l2,21,1.4283930542139254,1.7032796548757023,3.8430091467053606,0.0010153094903634936,0.006394631741993216
erythroblast,mthfd1a,21,1.424404885257199,1.7429661070938889,3.745020158676205,0.001276092750501475,0.00772668386890487
erythroblast,si:ch73-299h12.3,21,1.420417912631639,1.156717253223396,5.627280638346754,1.6549560849722614e-05,0.00020483963222915597
erythroblast,kel,21,1.4186109369144773,1.2934810551491382,5.025888840214412,6.47614690600811e-05,0.0006393418149202321
erythroblast,cplx2,21,1.4149987498862855,1.2031027499406077,5.389680041826764,2.8251338027021695e-05,0.0003190924078926884
erythroblast,meis2a,21,1.4127805651279073,1.1818276242420034,5.478103360643231,2.3136875007214746e-05,0.00026851106845301884
erythroblast,rab40b,21,1.4111477657972584,1.3909169229764275,4.649229114054964,0.00015460746637580247,0.0013292559824569542
erythroblast,guk1a,21,1.399475183265663,0.9590652274282735,6.686928873152922,1.6522194823820483e-06,3.0311711355492308e-05
erythroblast,crip2,21,1.3974140309783967,1.9620062359268797,3.263881356180625,0.0038851752277969873,0.019174272778307314
erythroblast,si:ch73-389b16.2,21,1.3953041079744075,1.2933525309284395,4.943808079677652,7.82158949018355e-05,0.0007493081728162126
erythroblast,col1a1b,21,1.3943041036771842,1.8400462753255775,3.4724692430671036,0.0024034678169372855,0.01289132738175453
erythroblast,purba,21,1.3926696008774389,1.2148898053816157,5.253162744319935,3.851364087982038e-05,0.00041155341063888313
erythroblast,ecm1b,21,1.391290487966873,1.764831964799682,3.612635141444709,0.0017366094844328565,0.009868243828793583
erythroblast,nav2a,21,1.389178109078501,0.9169092144764128,6.9429052932607584,9.676104103554651e-07,1.964943864404307e-05
erythroblast,osbpl10b,21,1.379221865952653,1.2826452806849624,4.9276200490060935,8.118760664598939e-05,0.0007717886307459179
erythroblast,rgs5a,21,1.378504763567116,1.6106489260628087,3.922085268045043,0.0008440685541730399,0.005483547426885472
erythroblast,znf703,21,1.3749421354055766,1.387010171979161,4.54270382364214,0.00019806195118679767,0.0016327613073346737
erythroblast,map7d2b,21,1.374749541750659,1.379512030999755,4.566755269334339,0.00018728032269810078,0.0015631383185951916
erythroblast,selenoj,21,1.3727104872464015,0.9715173941460209,6.4749738429499155,2.590121934407543e-06,4.399999707149903e-05
erythroblast,snx9a,21,1.3721307516128376,1.0149956371513196,6.194995133466819,4.732670164818527e-06,7.161524452445147e-05
erythroblast,rad23ab,21,1.369064277129635,1.3880542504454316,4.519881466587674,0.0002088711317103712,0.001707502830296196
erythroblast,ago2,21,1.368242664430851,1.141864512116879,5.491085424135368,2.2469849076467848e-05,0.00026221195636448125
erythroblast,slc6a16a,21,1.3646351074424958,1.607372144981575,3.8905387874076394,0.0009086347559547252,0.005818952971432746
erythroblast,cdc20,21,1.3643975152279268,1.2926204691188927,4.8370384354222615,0.00010006072441372429,0.0009203656607549711
erythroblast,cfap36,21,1.3637461461019966,1.826217969814026,3.422083259783674,0.002700220047383484,0.014176756073942955
erythroblast,ank1a-1,21,1.3627517110448897,1.6349342191777942,3.819672251055062,0.0010721558039563505,0.0067034171562311935
erythroblast,ntn1a,21,1.3601788001489878,1.5439603958492312,4.037099868049736,0.0006450636082056656,0.004375110034888117
erythroblast,CR626886.2,21,1.3594344604603055,1.6010449655576746,3.891028329251748,0.0009075961901914994,0.005815016692644509
erythroblast,ppp1r14bb,21,1.3567041770609556,0.9888682783896475,6.2871868002168965,3.876374527356095e-06,6.105825643503207e-05
erythroblast,CABZ01092746.1,21,1.3554109974093262,1.5383906691136897,4.037513759091064,0.0006444395654046308,0.004373039692524374
erythroblast,CR769772.4,21,1.3461252165885416,1.6909902357031465,3.647993092840505,0.0015995709262433338,0.00923878491820755
erythroblast,cdon,21,1.3450969309867864,1.130608767530333,5.451937646622192,2.4543373171559008e-05,0.0002829190936813955
erythroblast,atp6ap1a,21,1.3444179669874234,1.2812757532643166,4.808408403641716,0.00010690716715507097,0.0009724993413563662
erythroblast,si:ch1073-459j12.1,21,1.3416548456848476,1.807090090079942,3.4022846567561693,0.0028264269247501622,0.014714046049434668
erythroblast,cdc42bpb,21,1.3404434451348979,1.3450575396152564,4.566855596300456,0.00018723661156546382,0.0015631383185951916
erythroblast,serpinh1b,21,1.3370458846689384,1.5615504245080176,3.9237375098245804,0.0008408157697730786,0.005468890622030443
erythroblast,cnot6l,21,1.3345899471392362,2.0267653615820405,3.0175468608358202,0.0068016833824611515,0.030082892728973347
erythroblast,cap2,21,1.3303060327127494,1.6853262766439785,3.6172390930153333,0.0017181291545013797,0.009777405798329258
erythroblast,chchd6a,21,1.3226522886953354,0.7547774622164642,8.030385821608789,1.0992967539049405e-07,3.651073957831472e-06
erythroblast,slc11a2,21,1.3210541749502858,1.1286693485792436,5.36368845443319,2.996399396312045e-05,0.0003359469449849651
erythroblast,hpdb,21,1.3209493473005847,1.848644512763695,3.2744804809215453,0.003791955898042667,0.01880215255065978
erythroblast,hapln1a,21,1.3209258385094669,1.2526860992106164,4.8322102769457675,0.00010118337800535122,0.0009296604070920331
erythroblast,rorca,21,1.3207499250203771,1.5070928208091672,4.015967976188446,0.0006777401683529782,0.004564016082170829
erythroblast,atg9b,21,1.3183680278973615,1.2708949901887807,4.75375332209933,0.00012132315600696808,0.0010812746723685145
erythroblast,prdx3,21,1.312494818710801,0.8041884741930557,7.479101042842981,3.245848674786219e-07,8.330201907648261e-06
erythroblast,CU463284.1,21,1.312452224690128,1.8801654795955407,3.198873573058854,0.004507789102446774,0.021594411389143923
erythroblast,boc,21,1.3124460004206986,1.386171697696402,4.33884428059298,0.0003186050538370403,0.0024266878545305946
erythroblast,slc14a2,21,1.3123550319513628,1.2023206376486464,5.001965436054312,6.842050059355155e-05,0.0006692037197091219
erythroblast,si:ch211-106h4.12,21,1.3122046610587623,2.009252860215086,2.9927926472788213,0.00719159755994704,0.03141243099142606
erythroblast,bmper,21,1.311763472994583,1.3549690690394767,4.436452127381147,0.0002537004572849638,0.0020093164103963572
erythroblast,col6a2,21,1.3116487468404094,1.8240710968052465,3.2952277343342518,0.0036157641743584895,0.01807552662600677
erythroblast,tp53inp1,21,1.3113771032871784,1.0080782077900994,5.961327994203307,7.886083215698545e-06,0.00011100805183308854
erythroblast,ugt2a7-2,21,1.310385410673816,1.3770317790073086,4.360785586449915,0.0003026932317955227,0.0023280590136842477
erythroblast,si:ch211-286o17.1,21,1.3088269579320844,1.6046480093531263,3.7377658971704464,0.0012978529802483007,0.00782906695538965
erythroblast,zgc:113340,21,1.3082127191091248,1.5761059148043628,3.803668112726869,0.0011129572773314912,0.0069037111437859145
erythroblast,mab21l1,21,1.3064648587888144,1.169574898704514,5.118931771561649,5.2321387624222104e-05,0.0005342155822368938
erythroblast,stk36,21,1.3048874133413766,1.3414277372154977,4.457746905878504,0.00024141063150281343,0.0019312977003493503
erythroblast,myh10,21,1.3048788273590457,1.0621271947335245,5.629933993563059,1.6451582372649968e-05,0.00020395353022758785
erythroblast,ncoa4,21,1.3047818864951648,0.8281204972220079,7.220279875125965,5.472780616218287e-07,1.2480942328009036e-05
erythroblast,bmp6,21,1.30396312544013,1.936137738790416,3.0863040402764614,0.005822856218138276,0.026488154592045034
erythroblast,stk26,21,1.3021287812263125,1.3274879753771016,4.495034090877611,0.00022131698530578086,0.0017932166248860301
erythroblast,cdc42ep4b,21,1.3011645678077168,1.106599398878549,5.388296008127306,2.833996884617091e-05,0.00031996174703485553
erythroblast,cald1b,21,1.3010219625505604,1.6132111476334732,3.695754044927129,0.001431300989482859,0.008455586271848028
erythroblast,fhdc2,21,1.2933970993484818,1.2369243221260335,4.791796883105358,0.00011109512574947297,0.001002596965439734
erythroblast,barx1,21,1.2921703559392437,1.4597528702573137,4.056486948935285,0.0006164710144023975,0.004213473413086641
erythroblast,abtb1,21,1.2920855794418085,1.5360115775034098,3.854840717917584,0.0009876439600732402,0.006250521809598464
erythroblast,csrnp1a,21,1.2902433409499625,1.8426651017675455,3.208742472598152,0.0044073689098804505,0.021198486332848907
erythroblast,b3galt2,21,1.2898378112289501,1.092577988929557,5.409938204927463,2.6985916249871937e-05,0.00030694801505606824
erythroblast,mob2b,21,1.2839987467026583,1.3387201215718907,4.395258840275363,0.00027929102925335867,0.0021768038032857658
erythroblast,si:ch211-156j22.4,21,1.2827826401917417,1.1345240235489384,5.18142271722498,4.535686965026945e-05,0.0004727833278325009
erythroblast,ak1,21,1.2792671683537105,1.5170418452852301,3.864322300187094,0.0009660155069751404,0.006124944634588163
erythroblast,dock9b,21,1.2784145226963393,1.3220256195924964,4.431405286678656,0.0002567043127481153,0.0020307620588940435
erythroblast,plk1,21,1.2774221420452747,1.3414242685574154,4.363931529754149,0.0003004782224665384,0.0023156236048790676
erythroblast,ssx2ipa,21,1.273826968351366,1.0649139729704349,5.481577529181614,2.2956414032577542e-05,0.00026664234503969727
erythroblast,vamp5,21,1.2718449090008328,0.8928350787565531,6.527885951633551,2.3138680347023134e-06,4.0051084878270014e-05
erythroblast,isca1,21,1.2715297037324664,0.7473271971329557,7.796961141107983,1.7300343494464128e-07,5.081744365852498e-06
erythroblast,map1lc3a,21,1.264726125420856,0.7535853931869024,7.690838033124999,2.1312597643014312e-07,6.018157845625576e-06
erythroblast,BX284638.2,21,1.26370862023583,1.0805083362716212,5.359551809272785,3.0246175386415672e-05,0.0003381433666366397
erythroblast,nrbp2b,21,1.262703906903863,1.2700466917717357,4.556081497784347,0.0001919900474355878,0.0015927568646493353
erythroblast,prkacbb,21,1.260967530038967,0.7063783360894414,8.180430882514209,8.24484308411329e-08,2.930595481626319e-06
erythroblast,col1a1a,21,1.2603523254618023,1.0643631170450756,5.426399920524237,2.600029686248129e-05,0.0002970921051321009
erythroblast,ulk1b,21,1.258616960820457,1.5705745267807663,3.6723551767627236,0.0015114280145699505,0.008841370486082429
erythroblast,arl6ip6,21,1.2572656699891183,0.8030526288826514,7.174517452748945,6.008012473000595e-07,1.3422623957391803e-05
erythroblast,tcirg1a,21,1.2556888522969138,1.1762282731725249,4.8921534588199895,8.810505153726889e-05,0.0008292151248456164
erythroblast,akt1s1,21,1.2530008158004584,1.4821052432436264,3.874199292137018,0.0009439860001359966,0.0060170434837566135
erythroblast,dlg3,21,1.2503691888848918,1.3448833325540823,4.260526780284961,0.00038257309901005204,0.002836727830092102
erythroblast,emp2,21,1.2479238533091628,1.3019276655803587,4.392490973591061,0.0002811008715726167,0.002185993522858784
